ID_CAMARA,LUGAR_INFR,AMBITO,TIPOVIA,VIA,NUMERO_PK,UTM_X,UTM_Y,LATITUD,LONGITUD
211,M30PK6.800L INT C2,M-30,Carretera,M-30,0,444002.07,4475190.82,40.42546694106106,-3.6601360429420984
212,M30PK3.500L EXT C1,M-30,Carretera,M-30,0,443787.77,4478456.23,40.45486897295293,-3.662951085602228
213,M30PK3.500L EXT C2,M-30,Carretera,M-30,0,443787.77,4478456.23,40.45486897295293,-3.662951085602228
214,M30PK2.400L EXT C1,M-30,Carretera,M-30,0,443519.84,4479391.7,40.4632779671334,-3.6661940136674183
215,M30PK2.400L EXT C2,M-30,Carretera,M-30,0,443519.84,4479391.7,40.4632779671334,-3.6661940136674183
216,M30PK2.400L INT C1,M-30,Carretera,M-30,0,443412.35,4479506.63,40.46430599625172,-3.6674720452609773
217,M30PK2.400L INT C2,M-30,Carretera,M-30,0,443412.35,4479506.63,40.46430599625172,-3.6674720452609773
218,M30PK3.300L INT C1,M-30,Carretera,M-30,0,443690.59,4478613.37,40.45627798780988,-3.664111063847877
219,M30PK3.300L INT C2,M-30,Carretera,M-30,0,443690.59,4478613.37,40.45627798780988,-3.664111063847877
220,A2PK4.750 ENT C1,M-30,Carretera,A-2,0,444363.04,4477498.28,40.446277982898295,-3.6560830068344106
221,A2PK4.750 ENT C2,M-30,Carretera,A-2,0,444363.04,4477498.28,40.446277982898295,-3.6560830068344106
222,M30PK6.700L EXT C1,M-30,Carretera,M-30,0,444035.74,4475314.45,40.426582932338576,-3.6597500287529066
223,M30PK6.700L EXT C2,M-30,Carretera,M-30,0,444035.74,4475314.45,40.426582932338576,-3.6597500287529066
224,M30PK9.600L EXT C1,M-30,Carretera,M-30,0,443395.09,4472550.34,40.40163898178314,-3.6670560800106324
225,M30PK9.600L EXT C2,M-30,Carretera,M-30,0,443395.09,4472550.34,40.40163898178314,-3.6670560800106324
226,M30PK9.200L INT C1,M-30,Carretera,M-30,0,443593.85,4473273.48,40.408166922189984,-3.6647780461151815
227,M30PK9.200L INT C2,M-30,Carretera,M-30,0,443593.85,4473273.48,40.408166922189984,-3.6647780461151815
228,A3PK5.000L ENT C1,M-30,Carretera,A-3,5,444994.31,4472350.29,40.39994399196758,-3.6481940731820806
229,A4PK5.300 ENT C1,M-30,Carretera,A-4,0,442243.64,4469336.85,40.37261098619955,-3.680333002354444
230,A4PK5.300 ENT C2,M-30,Carretera,A-4,0,442243.64,4469336.85,40.37261098619955,-3.680333002354444
231,M30PK13.200C EXT C1,M-30,Carretera,M-30,0,441108.37,4470724.02,40.3850279371894,-3.6938330231564387
232,M30PK13.200C EXT C2,M-30,Carretera,M-30,0,441108.37,4470724.02,40.3850279371894,-3.6938330231564387
233,M30PK13.200C EXT C3,M-30,Carretera,M-30,0,441108.37,4470724.02,40.3850279371894,-3.6938330231564387
234,Marques de Vadillo C1,M-30,Glorieta,Marques de Vadillo,0,439271.02,4472116.92,40.3974439608282,-3.71561103984395
235,Marques de Vadillo C2,M-30,Glorieta,Marques de Vadillo,0,439271.02,4472116.92,40.3974439608282,-3.71561103984395
236,A42PK2.700 ENT C1,M-30,Carretera,A-42,0,440023.53,4471583.59,40.392693992873795,-3.706694111353489
237,A42PK2.700 ENT C2,M-30,Carretera,A-42,0,440023.53,4471583.59,40.392693992873795,-3.706694111353489
238,Av Andalucia-Virgen Cruces C1,M-30,Avenida,Av Andalucia,0,441150.89,4469986.83,40.3783899316223,-3.693264024350586
239,Av Andalucia-Virgen Cruces C2,M-30,Avenida,Av Andalucia,0,441150.89,4469986.83,40.3783899316223,-3.693264024350586
240,A5PK3.400 ENT C1,M-30,Carretera,A-5,0,437073.2,4473448.69,40.4092779305064,-3.7416390930270147
241,A5PK3.400 ENT C2,M-30,Carretera,A-5,0,437073.2,4473448.69,40.4092779305064,-3.7416390930270147
242,M30PK19.400C EXT C1,M-30,Carretera,M-30,0,438020.56,4475136.77,40.42455593535205,-3.7306391040083158
243,M30PK19.400C EXT C2,M-30,Carretera,M-30,0,438020.56,4475136.77,40.42455593535205,-3.7306391040083158
244,M30PK22.400C EXT C1,M-30,Carretera,M-30,0,437121.98,4477854.63,40.44897198606711,-3.7415000315425773
245,M30PK22.400C EXT C2,M-30,Carretera,M-30,0,437121.98,4477854.63,40.44897198606711,-3.7415000315425773
246,M30PK22.400C EXT C3,M-30,Carretera,M-30,0,437121.98,4477854.63,40.44897198606711,-3.7415000315425773
247,M30PK24.700C EXT C1,M-30,Carretera,M-30,0,436428.67,4479988.18,40.46813894333038,-3.749889025986953
248,M30PK24.700C EXT C2,M-30,Carretera,M-30,0,436428.67,4479988.18,40.46813894333038,-3.749889025986953
249,M30PK24.700C EXT C3,M-30,Carretera,M-30,0,436428.67,4479988.18,40.46813894333038,-3.749889025986953
250,M30 PK21.800C INT C1,M-30,Carretera,M-30,0,437296.78,4477350.52,40.44444398838781,-3.739389067234303
251,M30 PK21.800C INT C2,M-30,Carretera,M-30,0,437296.78,4477350.52,40.44444398838781,-3.739389067234303
252,M30PK28.700C EXT C1,M-30,Carretera,M-30,0,439529.14,4481303.79,40.480221914088354,-3.713443993810847
253,M30PK28.700C EXT C2,M-30,Carretera,M-30,0,439529.14,4481303.79,40.480221914088354,-3.713443993810847
254,M30 PK25.800C INT C1,M-30,Carretera,M-30,0,436877.16,4480671.97,40.47433293156586,-3.7446670940182165
255,M30 PK25.800C INT C2,M-30,Carretera,M-30,0,436877.16,4480671.97,40.47433293156586,-3.7446670940182165
256,M30 PK29.600C INT C1,M-30,Carretera,M-30,0,440314.86,4481510.29,40.48213898995777,-3.704194062873757
257,M30 PK29.600C INT C2,M-30,Carretera,M-30,0,440314.86,4481510.29,40.48213898995777,-3.704194062873757
